"LimesLimits_ID_1";"Site_type";"X_coordinate_1";"Y_coordinate_1";"HCLASS_1";"LimesLimits_ID_2";"HCLASS_2";"X_coordinate_2";"Y_coordinate_2";"Distance"
361;"rural settlement?";155050;433750;2.00;152.00;3.00;154780;433480;381.83
361;"rural settlement?";155050;433750;2.00;530.00;1.00;155630;434250;765.76
361;"rural settlement?";155050;433750;2.00;155.00;4.00;154330;432580;1373.79
361;"rural settlement?";155050;433750;2.00;362.00;1.00;153850;434450;1389.24
361;"rural settlement?";155050;433750;2.00;161.00;3.00;155180;434880;1137.45
361;"rural settlement?";155050;433750;2.00;299.00;4.00;154420;433250;804.30
362;"rural settlement?";153850;434450;1.00;161.00;3.00;155180;434880;1397.78
362;"rural settlement?";153850;434450;1.00;175.00;5.00;153970;435760;1315.48
362;"rural settlement?";153850;434450;1.00;138.00;6.00;152970;434340;886.84
362;"rural settlement?";153850;434450;1.00;118.00;4.00;153450;435400;1030.77
362;"rural settlement?";153850;434450;1.00;169.00;3.00;153990;434900;471.27
362;"rural settlement?";153850;434450;1.00;140.00;3.00;153220;434650;660.98
362;"rural settlement?";153850;434450;1.00;152.00;3.00;154780;433480;1343.80
362;"rural settlement?";153850;434450;1.00;179.00;6.00;154110;434520;269.25
362;"rural settlement?";153850;434450;1.00;174.00;2.00;154150;435520;1111.26
362;"rural settlement?";153850;434450;1.00;361.00;2.00;155050;433750;1389.24
362;"rural settlement?";153850;434450;1.00;299.00;4.00;154420;433250;1328.49
363;"rural settlement";157150;436300;1.00;291.00;6.00;156900;436250;254.95
363;"rural settlement";157150;436300;1.00;282.00;6.00;156400;436180;759.53
363;"rural settlement";157150;436300;1.00;364.00;1.00;156850;436550;390.51
363;"rural settlement";157150;436300;1.00;248.00;3.00;157710;435690;828.07
363;"rural settlement";157150;436300;1.00;285.00;5.00;157190;436560;263.05
363;"rural settlement";157150;436300;1.00;304.00;3.00;156100;435950;1106.79
363;"rural settlement";157150;436300;1.00;278.00;2.00;156490;436500;689.63
363;"rural settlement";157150;436300;1.00;310.00;6.00;156650;436270;500.89
363;"rural settlement";157150;436300;1.00;251.00;5.00;157380;436210;246.98
363;"rural settlement";157150;436300;1.00;559.00;5.00;157450;437500;1236.93
363;"rural settlement";157150;436300;1.00;277.00;3.00;156410;437200;1165.16
363;"rural settlement";157150;436300;1.00;2065.00;5.00;158400;436480;1262.89
364;"rural settlement?";156850;436550;1.00;559.00;5.00;157450;437500;1123.61
364;"rural settlement?";156850;436550;1.00;285.00;5.00;157190;436560;340.14
364;"rural settlement?";156850;436550;1.00;248.00;3.00;157710;435690;1216.22
364;"rural settlement?";156850;436550;1.00;304.00;3.00;156100;435950;960.46
364;"rural settlement?";156850;436550;1.00;310.00;6.00;156650;436270;344.09
364;"rural settlement?";156850;436550;1.00;282.00;6.00;156400;436180;582.58
364;"rural settlement?";156850;436550;1.00;277.00;3.00;156410;437200;784.92
364;"rural settlement?";156850;436550;1.00;251.00;5.00;157380;436210;629.68
364;"rural settlement?";156850;436550;1.00;291.00;6.00;156900;436250;304.13
364;"rural settlement?";156850;436550;1.00;363.00;1.00;157150;436300;390.51
364;"rural settlement?";156850;436550;1.00;278.00;2.00;156490;436500;363.45
365;"rural settlement";161300;435450;4.00;133.00;4.00;162630;436000;1439.23
365;"rural settlement";161300;435450;4.00;131.00;4.00;160950;436120;755.91
365;"rural settlement";161300;435450;4.00;132.00;7.00;160200;436150;1303.84
365;"rural settlement";161300;435450;4.00;360.00;5.00;160400;435725;941.07
365;"rural settlement";161300;435450;4.00;359.00;3.00;161440;436210;772.78
365;"rural settlement";161300;435450;4.00;358.00;4.00;161000;436600;1188.48
365;"rural settlement";161300;435450;4.00;367.00;3.00;162650;435500;1350.92
366;"rural settlement";162910;436350;5.00;367.00;3.00;162650;435500;888.87
366;"rural settlement";162910;436350;5.00;359.00;3.00;161440;436210;1476.65
366;"rural settlement";162910;436350;5.00;133.00;4.00;162630;436000;448.21
366;"rural settlement";162910;436350;5.00;368.00;6.00;163500;435380;1135.34
367;"rural settlement";162650;435500;3.00;365.00;4.00;161300;435450;1350.92
367;"rural settlement";162650;435500;3.00;359.00;3.00;161440;436210;1402.92
367;"rural settlement";162650;435500;3.00;368.00;6.00;163500;435380;858.42
367;"rural settlement";162650;435500;3.00;2067.00;4.00;163680;434860;1212.64
367;"rural settlement";162650;435500;3.00;366.00;5.00;162910;436350;888.87
367;"rural settlement";162650;435500;3.00;133.00;4.00;162630;436000;500.39
368;"rural settlement; burial(s)";163500;435380;6.00;133.00;4.00;162630;436000;1068.31
368;"rural settlement; burial(s)";163500;435380;6.00;367.00;3.00;162650;435500;858.42
368;"rural settlement; burial(s)";163500;435380;6.00;2067.00;4.00;163680;434860;550.27
368;"rural settlement; burial(s)";163500;435380;6.00;366.00;5.00;162910;436350;1135.34
368;"rural settlement; burial(s)";163500;435380;6.00;369.00;6.00;164950;435700;1484.89
369;"rural settlement; cult site?";164950;435700;6.00;368.00;6.00;163500;435380;1484.89
369;"rural settlement; cult site?";164950;435700;6.00;2068.00;1.00;165570;436830;1288.91
370;"rural settlement";166570;436830;6.00;376.00;4.00;166700;436000;840.11
370;"rural settlement";166570;436830;6.00;372.00;6.00;167200;436850;630.31
370;"rural settlement";166570;436830;6.00;587.00;3.00;166460;438070;1244.86
370;"rural settlement";166570;436830;6.00;2068.00;1.00;165570;436830;1000.00
370;"rural settlement";166570;436830;6.00;1119.00;8.00;167100;438150;1422.42
372;"rural settlement, stone-built?";167200;436850;6.00;1119.00;8.00;167100;438150;1303.84
372;"rural settlement, stone-built?";167200;436850;6.00;373.00;6.00;168150;437450;1123.61
372;"rural settlement, stone-built?";167200;436850;6.00;587.00;3.00;166460;438070;1426.88
372;"rural settlement, stone-built?";167200;436850;6.00;370.00;6.00;166570;436830;630.31
372;"rural settlement, stone-built?";167200;436850;6.00;376.00;4.00;166700;436000;986.15
372;"rural settlement, stone-built?";167200;436850;6.00;375.00;5.00;167430;435520;1349.74
373;"rural settlement";168150;437450;6.00;1116.00;2.00;169075;438325;1273.28
373;"rural settlement";168150;437450;6.00;374.00;4.00;169600;437330;1454.95
373;"rural settlement";168150;437450;6.00;586.00;4.00;169300;438100;1320.98
373;"rural settlement";168150;437450;6.00;372.00;6.00;167200;436850;1123.61
373;"rural settlement";168150;437450;6.00;1119.00;8.00;167100;438150;1261.94
374;"rural settlement";169600;437330;4.00;373.00;6.00;168150;437450;1454.95
374;"rural settlement";169600;437330;4.00;590.00;5.00;170030;438050;838.62
374;"rural settlement";169600;437330;4.00;1116.00;2.00;169075;438325;1125.01
374;"rural settlement";169600;437330;4.00;586.00;4.00;169300;438100;826.37
375;"rural settlement";167430;435520;5.00;376.00;4.00;166700;436000;873.67
375;"rural settlement";167430;435520;5.00;372.00;6.00;167200;436850;1349.74
376;"rural settlement";166700;436000;4.00;2068.00;1.00;165570;436830;1402.06
376;"rural settlement";166700;436000;4.00;372.00;6.00;167200;436850;986.15
376;"rural settlement";166700;436000;4.00;375.00;5.00;167430;435520;873.67
376;"rural settlement";166700;436000;4.00;370.00;6.00;166570;436830;840.11
378;"rural settlement";168585;433545;5.00;384.00;3.00;168300;432400;1179.93
378;"rural settlement";168585;433545;5.00;2170.00;3.00;168020;432170;1486.55
378;"rural settlement";168585;433545;5.00;379.00;1.00;168060;433750;563.60
379;"rural settlement";168060;433750;1.00;378.00;5.00;168585;433545;563.60
379;"rural settlement";168060;433750;1.00;384.00;3.00;168300;432400;1371.16
380;"rural settlement";169900;432100;2.00;619.00;7.00;170400;432850;901.38
380;"rural settlement";169900;432100;2.00;616.00;4.00;170780;432385;925.00
380;"rural settlement";169900;432100;2.00;656.00;5.00;170400;431050;1162.97
380;"rural settlement";169900;432100;2.00;884.00;1.00;170250;432450;494.97
380;"rural settlement";169900;432100;2.00;382.00;4.00;168750;432050;1151.08
380;"rural settlement";169900;432100;2.00;381.00;3.00;169500;432150;403.11
381;"rural settlement";169500;432150;3.00;656.00;5.00;170400;431050;1421.26
381;"rural settlement";169500;432150;3.00;383.00;3.00;168300;431750;1264.91
381;"rural settlement";169500;432150;3.00;884.00;1.00;170250;432450;807.77
381;"rural settlement";169500;432150;3.00;382.00;4.00;168750;432050;756.63
381;"rural settlement";169500;432150;3.00;2170.00;3.00;168020;432170;1480.13
381;"rural settlement";169500;432150;3.00;384.00;3.00;168300;432400;1225.76
381;"rural settlement";169500;432150;3.00;380.00;2.00;169900;432100;403.11
381;"rural settlement";169500;432150;3.00;616.00;4.00;170780;432385;1301.39
381;"rural settlement";169500;432150;3.00;619.00;7.00;170400;432850;1140.17
382;"rural settlement";168750;432050;4.00;384.00;3.00;168300;432400;570.08
382;"rural settlement";168750;432050;4.00;2170.00;3.00;168020;432170;739.79
382;"rural settlement";168750;432050;4.00;385.00;3.00;167450;431650;1360.14
382;"rural settlement";168750;432050;4.00;380.00;2.00;169900;432100;1151.08
382;"rural settlement";168750;432050;4.00;381.00;3.00;169500;432150;756.63
382;"rural settlement";168750;432050;4.00;383.00;3.00;168300;431750;540.83
382;"rural settlement";168750;432050;4.00;408.00;4.00;167750;431200;1312.44
383;"rural settlement";168300;431750;3.00;381.00;3.00;169500;432150;1264.91
383;"rural settlement";168300;431750;3.00;2170.00;3.00;168020;432170;504.77
383;"rural settlement";168300;431750;3.00;408.00;4.00;167750;431200;777.81
383;"rural settlement";168300;431750;3.00;382.00;4.00;168750;432050;540.83
383;"rural settlement";168300;431750;3.00;385.00;3.00;167450;431650;855.86
383;"rural settlement";168300;431750;3.00;384.00;3.00;168300;432400;650.00
384;"rural settlement";168300;432400;3.00;383.00;3.00;168300;431750;650.00
384;"rural settlement";168300;432400;3.00;382.00;4.00;168750;432050;570.08
384;"rural settlement";168300;432400;3.00;385.00;3.00;167450;431650;1133.57
384;"rural settlement";168300;432400;3.00;408.00;4.00;167750;431200;1320.03
384;"rural settlement";168300;432400;3.00;378.00;5.00;168585;433545;1179.93
384;"rural settlement";168300;432400;3.00;379.00;1.00;168060;433750;1371.16
384;"rural settlement";168300;432400;3.00;2170.00;3.00;168020;432170;362.35
384;"rural settlement";168300;432400;3.00;381.00;3.00;169500;432150;1225.76
385;"rural settlement";167450;431650;3.00;382.00;4.00;168750;432050;1360.14
385;"rural settlement";167450;431650;3.00;408.00;4.00;167750;431200;540.83
385;"rural settlement";167450;431650;3.00;383.00;3.00;168300;431750;855.86
385;"rural settlement";167450;431650;3.00;384.00;3.00;168300;432400;1133.57
385;"rural settlement";167450;431650;3.00;386.00;3.00;166650;432650;1280.62
385;"rural settlement";167450;431650;3.00;2170.00;3.00;168020;432170;771.55
386;"rural settlement";166650;432650;3.00;387.00;6.00;166000;432600;651.92
386;"rural settlement";166650;432650;3.00;2170.00;3.00;168020;432170;1451.65
386;"rural settlement";166650;432650;3.00;385.00;3.00;167450;431650;1280.62
387;"rural settlement";166000;432600;6.00;386.00;3.00;166650;432650;651.92
388;"rural settlement";162920;432380;5.00;389.00;5.00;161820;432430;1101.13
388;"rural settlement";162920;432380;5.00;777.00;7.00;163250;432500;351.14
389;"rural settlement";161820;432430;5.00;777.00;7.00;163250;432500;1431.71
389;"rural settlement";161820;432430;5.00;390.00;2.00;161050;432300;780.89
389;"rural settlement";161820;432430;5.00;388.00;5.00;162920;432380;1101.13
390;"rural settlement; burial(s)";161050;432300;2.00;389.00;5.00;161820;432430;780.89
391;"rural settlement";164100;426100;5.00;393.00;4.00;164240;427380;1287.63
392;"rural settlement";164520;427640;5.00;396.00;5.00;164550;428920;1280.35
392;"rural settlement";164520;427640;5.00;393.00;4.00;164240;427380;382.09
393;"rural settlement";164240;427380;4.00;391.00;5.00;164100;426100;1287.63
393;"rural settlement";164240;427380;4.00;392.00;5.00;164520;427640;382.09
394;"rural settlement";166000;428200;3.00;406.00;6.00;167250;428950;1457.73
394;"rural settlement";166000;428200;3.00;404.00;2.00;166420;429250;1130.88
394;"rural settlement";166000;428200;3.00;403.00;6.00;166010;429220;1020.04
394;"rural settlement";166000;428200;3.00;395.00;4.00;166650;428200;650.00
395;"rural settlement";166650;428200;4.00;404.00;2.00;166420;429250;1074.89
395;"rural settlement";166650;428200;4.00;394.00;3.00;166000;428200;650.00
395;"rural settlement";166650;428200;4.00;406.00;6.00;167250;428950;960.46
395;"rural settlement";166650;428200;4.00;403.00;6.00;166010;429220;1204.15
396;"rural settlement";164550;428920;5.00;397.00;6.00;163400;429500;1287.98
396;"rural settlement";164550;428920;5.00;398.00;3.00;164700;429500;599.08
396;"rural settlement";164550;428920;5.00;392.00;5.00;164520;427640;1280.35
396;"rural settlement";164550;428920;5.00;403.00;6.00;166010;429220;1490.50
397;"rural settlement";163400;429500;6.00;396.00;5.00;164550;428920;1287.98
397;"rural settlement";163400;429500;6.00;398.00;3.00;164700;429500;1300.00
398;"rural settlement";164700;429500;3.00;403.00;6.00;166010;429220;1339.58
398;"rural settlement";164700;429500;3.00;396.00;5.00;164550;428920;599.08
398;"rural settlement";164700;429500;3.00;397.00;6.00;163400;429500;1300.00
403;"rural settlement";166010;429220;6.00;395.00;4.00;166650;428200;1204.15
403;"rural settlement";166010;429220;6.00;406.00;6.00;167250;428950;1269.05
403;"rural settlement";166010;429220;6.00;398.00;3.00;164700;429500;1339.58
403;"rural settlement";166010;429220;6.00;396.00;5.00;164550;428920;1490.50
403;"rural settlement";166010;429220;6.00;404.00;2.00;166420;429250;411.09
403;"rural settlement";166010;429220;6.00;394.00;3.00;166000;428200;1020.04
404;"rural settlement";166420;429250;2.00;395.00;4.00;166650;428200;1074.89
404;"rural settlement";166420;429250;2.00;394.00;3.00;166000;428200;1130.88
404;"rural settlement";166420;429250;2.00;403.00;6.00;166010;429220;411.09
404;"rural settlement";166420;429250;2.00;407.00;1.00;167900;429100;1487.58
404;"rural settlement";166420;429250;2.00;406.00;6.00;167250;428950;882.55
406;"rural settlement";167250;428950;6.00;403.00;6.00;166010;429220;1269.05
406;"rural settlement";167250;428950;6.00;410.00;5.00;168450;428650;1236.93
406;"rural settlement";167250;428950;6.00;394.00;3.00;166000;428200;1457.73
406;"rural settlement";167250;428950;6.00;404.00;2.00;166420;429250;882.55
406;"rural settlement";167250;428950;6.00;395.00;4.00;166650;428200;960.46
406;"rural settlement";167250;428950;6.00;407.00;1.00;167900;429100;667.08
406;"rural settlement";167250;428950;6.00;411.00;5.00;168610;429430;1442.22
407;"rural settlement";167900;429100;1.00;406.00;6.00;167250;428950;667.08
407;"rural settlement";167900;429100;1.00;411.00;5.00;168610;429430;782.94
407;"rural settlement";167900;429100;1.00;412.00;5.00;168950;429300;1068.87
407;"rural settlement";167900;429100;1.00;404.00;2.00;166420;429250;1487.58
407;"rural settlement";167900;429100;1.00;410.00;5.00;168450;428650;710.63
408;"rural settlement";167750;431200;4.00;383.00;3.00;168300;431750;777.81
408;"rural settlement";167750;431200;4.00;385.00;3.00;167450;431650;540.83
408;"rural settlement";167750;431200;4.00;382.00;4.00;168750;432050;1312.44
408;"rural settlement";167750;431200;4.00;384.00;3.00;168300;432400;1320.03
408;"rural settlement";167750;431200;4.00;2170.00;3.00;168020;432170;1006.87
410;"rural settlement";168450;428650;5.00;407.00;1.00;167900;429100;710.63
410;"rural settlement";168450;428650;5.00;406.00;6.00;167250;428950;1236.93
410;"rural settlement";168450;428650;5.00;412.00;5.00;168950;429300;820.06
410;"rural settlement";168450;428650;5.00;411.00;5.00;168610;429430;796.24
411;"rural settlement";168610;429430;5.00;407.00;1.00;167900;429100;782.94
411;"rural settlement";168610;429430;5.00;414.00;4.00;168990;430330;976.93
411;"rural settlement";168610;429430;5.00;413.00;5.00;169630;429880;1114.85
411;"rural settlement";168610;429430;5.00;406.00;6.00;167250;428950;1442.22
411;"rural settlement";168610;429430;5.00;412.00;5.00;168950;429300;364.00
411;"rural settlement";168610;429430;5.00;410.00;5.00;168450;428650;796.24
412;"rural settlement";168950;429300;5.00;411.00;5.00;168610;429430;364.00
412;"rural settlement";168950;429300;5.00;413.00;5.00;169630;429880;893.75
412;"rural settlement";168950;429300;5.00;410.00;5.00;168450;428650;820.06
412;"rural settlement";168950;429300;5.00;648.00;3.00;170100;430000;1346.29
412;"rural settlement";168950;429300;5.00;414.00;4.00;168990;430330;1030.77
412;"rural settlement";168950;429300;5.00;407.00;1.00;167900;429100;1068.87
413;"rural settlement?; burial(s)";169630;429880;5.00;412.00;5.00;168950;429300;893.75
413;"rural settlement?; burial(s)";169630;429880;5.00;414.00;4.00;168990;430330;782.36
413;"rural settlement?; burial(s)";169630;429880;5.00;411.00;5.00;168610;429430;1114.85
